"IOD"	"Nino1_2"	"Nino3_4"	"PWPR"	"EPCT"
-1.85396570156375	-1.16025814930842	-0.19598275320789	-0.809737377544032	-0.428850412795806
0.214404196779481	-0.504614570296464	0.0533884051842183	-0.43690489713877	-0.787481121160521
-1.23119009348595	0.0885867630953048	0.122658171404248	-0.792595654307008	-0.503960538386706
0.444642451887031	-0.473393447486371	-0.805556695944155	-0.612607560318261	-1.26123889935599
0.546551187754307	-1.243514476802	0.261197703844308	-1.09257581095492	-0.0577551721019958
-2.49561329776512	2.41976393291559	1.99294185934506	-0.376908865809188	1.59519520482097
-0.117742794195344	-0.806418757460697	-0.639309257016082	-0.989725471532778	-0.058912310138246
-1.69921539895048	-0.827232839334093	-1.01336599460424	-0.886875132110637	-1.94333191575733
-0.41214580892303	-0.660720184346929	-0.500769724576022	-1.61539836968414	-1.35220644145798
-0.174358758566053	1.59760769891647	1.43878372958482	-0.586894975462726	0.703728201466024
-0.83487834289099	-0.743976511840511	0.21963584411229	1.04156873205451	-0.328965212949238
-0.861299126263988	-0.057111810018463	-1.5952320308525	-0.788310223497752	-2.2687657220825
-0.197005144314337	-0.358915997182696	0.136512124648254	-0.244060510722256	-0.36075631666347
0.20308100390534	-0.119554055638649	0.122658171404248	-0.342625419335141	0.0936964195493792
-2.18988709016329	1.38946688018252	1.99294185934506	-1.08829038014566	0.774775380921774
-0.770713583270853	0.723416260233864	0.621400488188465	-1.3668433827473	-0.0662178548355286
1.10516203621197	-0.952117330574465	0.233489797356296	-0.831164531590311	-0.849566299443183
0.154013834784059	-0.410951201866185	0.718378160896507	-0.848306254827334	-0.129463811488109
0.0219099179190711	-0.244438546879022	-0.763994836212136	-0.21834792586672	-0.597726579841044
0.505032813882454	0.660974014613678	-0.26525251942792	-0.938300301821708	-0.349035251729963
0.135141846660489	2.95052302068717	1.93752604636904	1.35440518113019	2.55798065702365
0.727722273740575	0.0573656402852117	-1.23502924650834	0.3430435101458	-0.136022246705255
0.871149383479704	-0.390137119992789	-1.27659110624036	-0.895445993729149	-0.948020894188948
0.304989739772616	0.275913499955863	-0.583893444040058	0.535887896562314	0.0062758196283116
0.372928897017466	0.900335956157725	0.0949502649162363	0.3430435101458	0.449452920610291
0.195532208655912	0.0261445174751186	0.579838628456447	0.865866068875017	1.16436328572301
0.633362333122727	-0.671127225283627	0.247343750600302	0.745874006215852	0.295000042458581
-1.28780605785666	-1.42043417272586	0.704524207652501	1.22584225685251	0.318393227912314
-0.510280147165593	-0.202810383132231	-0.902534368652196	0.360185233382823	-0.292310255352658
0.78056384048657	-0.56705681591665	-0.168274846719878	0.261620324769938	0.063750592503118
0.708850285617006	0.504868400563213	-1.5952320308525	-1.05400693367162	0.0144298756286552
0.720173478491147	-0.743976511840511	-0.874826462164184	0.767301160262132	-0.976324585517683
2.07140782813873	0.171843090588886	1.32795210363277	1.5472495675467	1.00939003623907
1.72793764428977	-0.816825798397395	-1.20732134002033	-0.124068448063091	-0.661354566001248
0.440868054262317	0.265506459019166	-0.763994836212136	-0.265487664768535	-0.00844713260686834
0.656008718871011	-0.598277938726743	-0.26525251942792	1.19155881037846	-0.129683983543222
-0.227200325312048	-0.223624465005626	-0.306814379159938	0.493033588469756	0.734197988811281
-0.566896111536301	0.192657172462282	0.732232114140513	1.16584622552293	0.687876035442545
0.308764137397329	1.50394433048619	2.3254367372012	3.12428810535287	2.34567245779497
1.69019366804263	1.77452739484033	0.122658171404248	0.934432961823111	1.79785933511007
-0.110193998945916	-1.30595672242219	-1.02721994784825	0.90443494615832	-0.115639957540519
